root_id,nt_type,flow,super_class,class,sub_class,cell_type,hemilineage,nerve,side,input_synapses,output_synapses,Syn
720575940615447764,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,151,177,1
720575940615657926,,,,,,,,,,0,0,1
720575940615714060,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp4,,right,150,175,1
720575940615750562,dopamine,intrinsic,central,DAN,,PPL108,putative_primary,,right,1424,973,1
720575940615961684,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,121,157,1
720575940616076761,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-d,MBp4,,right,87,180,1
720575940611961537,,,,,,,,,,0,0,1
720575940611946433,,,,,,,,,,0,0,1
720575940594017129,,,,,,,,,,0,0,1
720575940606515292,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-d,MBp3,,right,134,204,1
720575940604486880,glutamate,intrinsic,central,,,SMP123,SMPad3,,left,655,1957,1
720575940604542176,acetylcholine,intrinsic,central,,,CRE005,putative_primary,,left,855,5693,1
720575940604630240,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,140,150,1
720575940604860332,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,157,189,1
720575940604884396,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,172,217,1
720575940604910270,acetylcholine,intrinsic,central,,,SMP152,putative_primary,,right,712,4854,1
720575940604935340,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,129,160,1
720575940605171121,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,174,212,1
720575940605197745,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,174,176,1
720575940605252041,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,153,177,1
720575940605407846,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,175,174,1
720575940605424416,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-d,MBp4,,right,122,110,1
720575940605452064,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp4,,right,121,160,1
720575940605552742,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,129,191,1
720575940606010057,acetylcholine,intrinsic,central,,,SLP247,putative_primary,,right,1093,5129,1
720575940606341250,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,127,159,1
720575940606390908,,,,,,,,,,0,0,1
720575940604478176,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp4,,right,147,143,1
720575940604314622,,,,,,,,,,0,0,1
720575940604301566,,,,,,,,,,0,0,1
720575940601210382,,,,,,,,,,0,0,1
720575940594336448,,,,,,,,,,0,0,1
720575940594370752,,,,,,,,,,0,0,1
720575940594787835,,,,,,,,,,0,0,1
720575940595130996,,,,,,,,,,0,0,1
720575940600780046,,,,,,,,,,0,0,1
720575940601029646,,,,,,,,,,0,0,1
720575940601147150,,,,,,,,,,0,0,1
720575940602368766,,,,,,,,,,0,0,1
720575940604183294,,,,,,,,,,0,0,1
720575940602450942,,,,,,,,,,0,0,1
720575940603111392,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,135,244,1
720575940603719712,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,132,188,1
720575940603963630,,,,,,,,,,0,0,1
720575940603976430,,,,,,,,,,0,0,1
720575940603985646,,,,,,,,,,0,0,1
720575940604095982,,,,,,,,,,0,0,1
720575940606433410,acetylcholine,intrinsic,central,,,SMP254,SMPpv2_dorsal,,left,1031,5846,1
720575940606667977,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp4,,right,174,150,1
720575940611918578,dopamine,intrinsic,central,DAN,,PAM08,CREa1_dorsal,,right,243,149,1
720575940606947714,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,149,166,1
720575940609060433,,,,,,,,,,0,0,1
720575940609133102,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,117,195,1
720575940609149394,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,176,171,1
720575940610144532,,,,,,,,,,0,0,1
720575940610191795,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,130,136,1
720575940610375726,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,175,185,1
720575940610583932,,,,,,,,,,0,0,1
720575940610944022,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,103,146,1
720575940611001061,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,145,186,1
720575940611111061,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,174,169,1
720575940611111829,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,169,230,1
720575940611343218,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,125,210,1
720575940611450134,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,163,198,1
720575940611569301,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,112,131,1
720575940611696042,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,143,148,1
720575940611812050,acetylcholine,intrinsic,central,,,CB0272,putative_primary,,right,1363,6836,1
720575940611855729,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,145,214,1
720575940609026129,,,,,,,,,,0,0,1
720575940608823509,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,182,182,1
720575940608668948,,,,,,,,,,0,0,1
720575940607984651,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,207,263,1
720575940606967730,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,211,229,1
720575940607010825,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp4,,right,145,209,1
720575940607280818,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp1,,right,152,161,1
720575940607752860,,,,,,,,,,0,0,1
720575940607763467,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,183,193,1
720575940607792139,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,175,182,1
720575940607907849,acetylcholine,intrinsic,central,,,CRE065,CREl1,,right,123,735,1
720575940608015627,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,99,182,1
720575940608644654,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,169,252,1
720575940608176514,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,148,180,1
720575940608312533,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-d,MBp4,,right,256,259,1
720575940608312924,serotonin,intrinsic,central,CX,tangential,FB4L,DM6__prim,,right,1057,414,1
720575940608328713,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp4,,right,118,168,1
720575940608345867,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp2,,right,142,171,1
720575940608383243,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,192,205,1
720575940608542996,,,,,,,,,,0,0,1
720575940632584787,dopamine,intrinsic,central,Kenyon_Cell,KCg,KCg-m,MBp3,,right,165,194,1
